"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
State or DC
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
37000,North Carolina,1,"  Real GDP (millions of chained 2012 dollars) 1/",326786.2,345457.6,356912.5,359617.0,364870.4,373987.6,389210.1,409003.9,434209.2,438960.1,450538.0,431955.3,437836.5,443288.7,445095.3,452056.2,462253.1,475096.6,482968.9,495221.3,501564.9,512834.8,506658.1,541933.8
37000,North Carolina,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),402044.2,393836.7,384369.0,386182.8,406018.4,394675.3,411076.3,433712.4,441339.6,460384.0,474748.7,501342.8,535676.0,548116.5
37000,North Carolina,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),311599.3,312295.7,314819.0,318128.2,324410.7,329023.0,337666.6,348921.9,356882.4,371988.6,386150.9,402809.0,401049.1,427646.2
37000,North Carolina,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,4,"  Gross domestic product (GDP)",246890.4,265375.7,278008.5,288069.5,297846.4,310388.9,329878.9,355469.7,387525.0,401490.9,418793.4,411155.8,420027.6,431722.7,445095.3,462268.9,483191.3,508928.7,526029.8,548522.1,567836.2,594521.0,598915.9,662120.8
37000,North Carolina,5,"  Personal income",198667.1,208586.3,222325.8,228555.9,231900.3,241851.1,262024.3,281572.1,306618.1,330170.3,352222.3,339555.6,343348.3,355826.6,380160.6,376392.4,398099.5,419334.3,432626.2,453729.2,476308.7,505470.2,542726.5,592695.0
37000,North Carolina,6,"  Disposable personal income",172398.2,181228.7,192618.3,198421.1,205531.5,216684.8,235923.6,251228.1,272428.0,292024.5,314437.9,309943.9,312353.6,319731.9,343342.8,336035.4,355550.6,371531.1,382558.2,402890.3,424601.0,449691.4,486060.2,525312.8
37000,North Carolina,7,"  Personal consumption expenditures",156200.5,168624.2,181767.1,188665.1,194259.5,203839.7,217557.4,233842.1,248748.5,264574.3,273254.0,269612.2,281630.4,293542.8,304180.4,314202.1,327458.8,337936.4,350566.6,367513.6,388305.2,406984.1,407610.3,463814.9
37000,North Carolina,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),43187,41678,40158,40050,41762,40259,41606,43519,43801,45245,46201,48343,51226,51948
37000,North Carolina,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33471,33049,32892,32992,33368,33562,34176,35011,35419,36558,37579,38842,38352,40531
37000,North Carolina,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,10,"  Per capita personal income 6/",25440,26239,27510,27838,27852,28715,30635,32345,34385,36211,37835,35933,35872,36902,39103,38394,40293,42076,42936,44591,46352,48741,51900,56173
37000,North Carolina,11,"  Per capita disposable personal income 7/",22077,22798,23834,24168,24685,25727,27583,28859,30551,32027,33776,32800,32634,33158,35316,34277,35986,37280,37967,39595,41320,43362,46481,49787
37000,North Carolina,12,"  Per capita personal consumption expenditures (PCE) 8/",20002,21212,22491,22980,23331,24202,25436,26862,27895,29017,29352,28532,29424,30442,31288,32050,33143,33909,34792,36118,37788,39244,38979,43959
37000,North Carolina,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),92.970,91.782,93.432,93.992,93.764,94.220,94.256,93.925,94.318,93.158,92.837,91.907,91.445,93.805
37000,North Carolina,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),87.694,86.332,89.458,92.272,93.764,95.495,96.977,96.852,98.230,98.797,100.558,101.036,101.636,108.458
37000,North Carolina,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,15,"  Total employment (number of jobs)",4708195,4802414,4891957,4855476,4841986,4851933,4961634,5093049,5251538,5430998,5413586,5215744,5178363,5292814,5356443,5437125,5568662,5695035,5825370,5919872,6056339,6149574,6055314,6275500
38000,North Dakota,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,1,"  Real GDP (millions of chained 2012 dollars) 1/",23674.9,23770.7,24706.0,24909.9,26290.8,27870.4,28284.1,29345.2,30590.1,32022.2,34256.4,35244.4,37917.2,42340.8,51832.6,52892.4,57790.0,56542.4,52974.6,54187.1,55914.2,56385.4,53653.6,53803.6
38000,North Dakota,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33007.1,31843.0,34379.0,37970.5,42482.3,42367.0,44594.3,43116.1,41744.2,42964.4,43345.6,43297.5,46388.6,47613.4
38000,North Dakota,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),26361.6,26420.5,27102.2,29064.7,30195.4,32229.3,33719.8,34697.5,34411.3,35143.2,34514.2,33893.3,32987.2,35447.8
38000,North Dakota,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,4,"  Gross domestic product (GDP)",16816.6,17067.2,18100.1,18889.1,20194.7,22061.1,23259.0,24700.0,26500.7,29075.4,31874.4,32226.0,35676.2,41587.7,51832.6,54271.0,59926.3,55996.9,51989.2,55394.7,59248.7,59199.2,54422.9,63559.6
38000,North Dakota,5,"  Personal income",15077.6,15272.3,16623.2,16961.2,17369.5,18958.8,19410.3,20653.4,21662.9,23964.5,27009.4,26739.8,29880.8,33666.0,39796.2,39933.5,42819.6,41178.9,39765.8,40266.3,42733.1,44346.9,47410.7,50002.9
38000,North Dakota,6,"  Disposable personal income",13608.2,13770.8,15009.6,15255.5,15891.8,17519.6,17927.3,18953.6,19692.7,21663.4,24299.0,24540.3,27301.4,30232.5,35614.5,35340.8,37939.1,36773.1,35832.3,36399.8,38941.4,40223.4,43230.1,45216.2
38000,North Dakota,7,"  Personal consumption expenditures",12587.8,13190.0,13971.0,14725.9,15415.9,16264.8,17299.6,18379.5,19392.6,20527.1,21592.7,22215.9,23590.4,25806.9,28326.3,30418.9,32422.6,33195.7,32848.8,33017.3,34104.2,34788.1,33820.5,37338.5
38000,North Dakota,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),50196,47887,50928,55265,60252,58246,59907,56531,54593,56040,56190,55759,59552,61441
38000,North Dakota,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40090,39732,40148,42303,42826,44309,45298,45493,45003,45839,44742,43648,42348,45742
38000,North Dakota,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,10,"  Per capita personal income 6/",23285,23705,25892,26541,27218,29678,30107,31967,33357,36709,41075,40212,44264,49000,56443,54900,57523,53991,52005,52521,55396,57110,60864,64524
38000,North Dakota,11,"  Per capita disposable personal income 7/",21015,21375,23379,23872,24902,27425,27807,29336,30323,33184,36953,36904,40443,44002,50512,48586,50966,48215,46861,47478,50481,51800,55497,58347
38000,North Dakota,12,"  Per capita personal consumption expenditures (PCE) 8/",19440,20473,21761,23043,24157,25461,26833,28447,29861,31444,32837,33409,34946,37561,40175,41820,43556,43524,42959,43066,44210,44800,43417,48182
38000,North Dakota,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),86.837,89.394,90.909,90.447,93.810,93.122,93.455,92.781,91.657,88.588,91.225,93.366,92.246,91.103
38000,North Dakota,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81.910,84.086,87.042,88.791,93.810,94.383,96.153,95.672,95.460,93.951,98.812,102.640,102.526,105.334
38000,North Dakota,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,15,"  Total employment (number of jobs)",434930,435651,440643,445433,442537,443699,453086,461645,471138,482505,491898,492417,503813,529779,567388,587398,606989,597642,576704,573064,578348,581826,560682,566374
39000,Ohio,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,1,"  Real GDP (millions of chained 2012 dollars) 1/",487532.8,499292.8,509949.2,502967.6,513215.5,519939.4,534064.6,545968.7,545504.1,546729.3,537124.1,511076.5,523979.4,541180.2,545740.1,556210.5,574177.9,578852.4,583946.4,593636.0,597925.5,613251.4,594143.6,629287.0
39000,Ohio,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),486456.5,469575.1,476237.0,500767.5,507110.4,507549.9,521060.5,545498.9,549630.3,562913.7,565879.1,576408.9,618686.1,628659.7
39000,Ohio,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),401322.8,391962.8,398688.3,408607.0,411365.3,416168.6,424714.3,440161.4,447327.1,457629.4,460031.2,462835.0,456881.6,485839.9
39000,Ohio,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,4,"  Gross domestic product (GDP)",361638.1,376465.2,392277.2,396944.5,411034.5,423780.2,446225.3,468891.6,482738.1,497761.5,496919.4,482281.1,500515.3,528189.9,545740.1,566532.4,595640.9,611019.5,623265.3,645636.8,667115.6,697166.8,684382.5,756617.2
39000,Ohio,5,"  Personal income",299095.8,308329.3,324977.5,333912.2,338738.3,348858.5,362572.6,373789.4,392816.9,409745.8,424081.9,412219.0,425361.8,453595.4,471703.9,479088.7,498894.6,518826.8,529069.6,547516.6,568458.4,589835.8,631330.7,670035.6
39000,Ohio,6,"  Disposable personal income",258052.7,266288.4,280098.4,288690.6,298143.4,310490.2,323324.7,331280.4,346940.6,360786.5,375447.5,374038.0,384523.9,405926.7,422652.4,426707.8,444950.2,461507.0,470845.0,488603.5,510060.4,528419.8,569348.7,597881.0
39000,Ohio,7,"  Personal consumption expenditures",231078.7,244679.6,261025.6,271659.1,280788.5,293562.7,306342.4,320609.2,331271.8,344313.1,350208.5,344545.5,356615.9,370648.3,383185.7,393358.5,407208.5,419361.5,431492.2,446207.2,463184.2,474617.8,467691.0,519370.2
39000,Ohio,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),42244,40730,41262,43327,43818,43710,44732,46727,46969,47958,48107,48896,52473,53367
39000,Ohio,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),34851,33998,34543,35353,35545,35841,36461,37704,38227,38988,39109,39261,38750,41243
39000,Ohio,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,10,"  Per capita personal income 6/",26442,27200,28598,29323,29693,30509,31660,32607,34214,35629,36827,35755,36854,39245,40759,41259,42829,44442,45212,46646,48327,50035,53545,56879
39000,Ohio,11,"  Per capita disposable personal income 7/",22813,23492,24649,25352,26135,27153,28232,28899,30218,31371,32604,32444,33316,35121,36520,36748,38198,39532,40237,41627,43362,44825,48288,50754
39000,Ohio,12,"  Per capita personal consumption expenditures (PCE) 8/",20429,21585,22970,23856,24614,25673,26750,27968,28853,29939,30412,29885,30898,32069,33110,33876,34958,35922,36874,38015,39377,40261,39666,44089
39000,Ohio,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),92.513,93.451,93.420,92.402,93.150,93.256,93.188,92.396,92.618,91.938,92.954,93.280,92.102,92.459
39000,Ohio,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),87.264,87.903,89.447,90.710,93.150,94.519,95.878,95.274,96.460,97.504,100.685,102.546,102.366,106.902
39000,Ohio,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,15,"  Total employment (number of jobs)",6599132,6681355,6789300,6725753,6640240,6620830,6666592,6709210,6747271,6794918,6725195,6454964,6418162,6521658,6605931,6680769,6771468,6862127,6931334,6987859,7066978,7072285,6853595,7010299
40000,Oklahoma,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,1,"  Real GDP (millions of chained 2012 dollars) 1/",117596.0,119685.4,124227.6,128891.2,131293.3,133417.2,138096.8,143471.1,152857.7,156219.5,162387.0,160091.6,160564.2,166327.2,174874.4,177698.9,189360.0,197071.9,193025.1,194017.2,197453.2,201161.5,192485.5,193230.0
40000,Oklahoma,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),168501.2,158113.6,160021.7,166958.2,174891.2,181077.0,189720.5,184799.0,173959.3,181159.6,187869.3,195244.0,201106.9,206387.4
40000,Oklahoma,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),119638.4,119331.3,120300.5,122592.7,124217.5,125604.1,128094.1,130635.4,131625.3,134440.0,139778.2,140973.4,138225.0,147633.3
40000,Oklahoma,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,4,"  Gross domestic product (GDP)",81196.9,84223.9,91093.9,97059.6,99479.2,105713.5,113873.8,125081.6,137436.5,145752.1,160763.7,146633.0,154287.4,166235.8,174874.4,182694.7,196631.6,186815.6,181244.4,190553.0,202712.5,204192.5,190063.6,215336.3
40000,Oklahoma,5,"  Personal income",74933.7,77034.2,83519.2,88786.3,90797.9,95327.6,103161.6,113042.8,125269.2,129786.5,144283.1,133523.6,140140.3,150709.9,161128.4,169382.6,180469.0,175134.0,166547.7,174159.6,182341.2,191851.6,200152.9,214760.7
40000,Oklahoma,6,"  Disposable personal income",65989.3,67757.7,73501.1,78189.7,81728.7,86664.5,94100.4,102280.8,112690.9,116140.6,129663.9,122918.2,129062.8,136965.4,146660.0,153753.7,163942.4,158490.6,150901.3,158086.7,166475.8,175254.4,183543.9,195963.3
40000,Oklahoma,7,"  Personal consumption expenditures",59763.6,63402.6,67647.7,70755.9,72822.0,76708.2,80825.1,86850.6,92783.0,97879.7,102544.0,100907.1,105507.6,110821.1,114604.4,117649.8,122016.0,124016.6,126280.4,129563.3,135975.2,138817.0,138003.6,154084.0
40000,Oklahoma,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),45926,42531,42564,44091,45839,47056,49003,47372,44413,46209,47822,49507,50759,51770
40000,Oklahoma,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),32608,32099,31998,32375,32557,32640,33086,33487,33605,34292,35581,35746,34887,37032
40000,Oklahoma,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,10,"  Per capita personal income 6/",22006,22412,24178,25608,26023,27198,29264,31856,34854,35711,39325,35917,37276,39800,42232,44017,46614,44894,42521,44423,46415,48646,50518,53870
40000,Oklahoma,11,"  Per capita disposable personal income 7/",19379,19713,21278,22552,23424,24727,26693,28823,31355,31956,35341,33064,34329,36171,38439,39956,42345,40628,38526,40324,42377,44438,46326,49155
40000,Oklahoma,12,"  Per capita personal consumption expenditures (PCE) 8/",17551,18446,19583,20408,20871,21886,22928,24475,25815,26932,27949,27143,28064,29266,30038,30573,31516,31791,32241,33048,34613,35199,34832,38650
40000,Oklahoma,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),90.868,89.898,91.599,92.083,92.261,92.416,92.582,92.065,92.118,90.872,89.810,89.573,89.829,90.269
40000,Oklahoma,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),85.712,84.560,87.703,90.398,92.261,93.667,95.255,94.933,95.939,96.373,97.279,98.470,99.840,104.369
40000,Oklahoma,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,15,"  Total employment (number of jobs)",1938705,1953349,1994373,2009183,1987464,1971242,1998008,2043018,2095927,2149852,2186554,2136548,2130128,2158874,2211773,2248291,2272885,2287598,2286923,2291797,2311450,2309852,2263126,2289520
41000,Oregon,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,1,"  Real GDP (millions of chained 2012 dollars) 1/",123994.7,126739.2,137400.6,136166.1,138932.5,144802.8,152001.1,158163.4,166107.2,168975.1,173598.5,165527.2,169234.0,173831.7,174611.0,175933.8,181220.6,189946.5,198079.3,205524.0,214902.5,219588.0,215743.6,227979.1
41000,Oregon,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),151583.1,143337.6,146365.8,149477.3,153100.0,154611.6,164332.3,174142.1,182637.5,185311.8,187108.3,194953.0,211001.0,220212.2
41000,Oregon,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),130427.0,125276.2,128493.6,129396.6,128701.4,131818.9,137318.6,142061.1,148847.2,151700.8,152583.9,157818.9,155827.4,170303.4
41000,Oregon,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,4,"  Gross domestic product (GDP)",105146.8,107621.5,117154.6,116963.6,120665.5,126671.5,135646.8,143507.8,153593.1,159585.2,164925.4,159607.3,164137.2,170630.9,174611.0,179527.7,188120.7,200659.6,211305.9,222601.6,237113.7,247233.1,247966.7,272190.9
41000,Oregon,5,"  Personal income",87241.0,90337.0,97354.7,99975.9,101008.6,104740.8,110638.8,116691.6,127440.2,133555.6,139412.2,134493.3,138291.6,145596.1,153548.0,156130.0,167077.3,179600.2,188283.3,198957.5,211541.6,222257.0,241790.3,261546.5
41000,Oregon,6,"  Disposable personal income",75144.7,77311.4,82962.9,86298.7,88948.9,92963.8,98240.1,102118.3,111236.1,117255.4,122188.3,121153.6,124134.9,129002.5,136371.5,136677.5,146217.8,155978.8,163022.7,172809.7,184596.2,193434.1,212803.6,227476.8
41000,Oregon,7,"  Personal consumption expenditures",70774.4,75645.5,80905.2,83903.8,87237.6,91496.6,97919.6,104621.6,111395.2,117423.1,120072.8,117703.1,121582.0,126218.0,129260.8,133292.0,139805.2,146766.3,153768.8,163272.2,172903.2,180302.5,179129.5,202876.8
41000,Oregon,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40221,37635,38140,38598,39256,39401,41442,43335,44620,44684,44726,46241,49746,51862
41000,Oregon,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),34608,32893,33483,33413,33000,33592,34629,35352,36365,36579,36474,37434,36738,40108
41000,Oregon,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,10,"  Per capita personal income 6/",26023,26617,28386,28829,28749,29526,30996,32296,34716,35879,36992,35313,36036,37596,39371,39788,42134,44694,45999,47974,50567,52718,57005,61596
41000,Oregon,11,"  Per capita disposable personal income 7/",22415,22779,24189,24885,25317,26206,27522,28263,30302,31500,32421,31811,32347,33311,34966,34831,36874,38816,39828,41669,44126,45881,50171,53572
41000,Oregon,12,"  Per capita personal consumption expenditures (PCE) 8/",21111,22288,23590,24194,24830,25793,27433,28955,30346,31545,31860,30905,31682,32592,33143,33968,35256,36523,37567,39369,41331,42766,42232,47779
41000,Oregon,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),97.600,99.886,98.824,99.362,100.435,99.767,98.954,100.191,99.192,101.484,104.616,103.924,103.427,103.032
41000,Oregon,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),92.061,93.955,94.621,97.544,100.435,101.118,101.811,103.312,103.306,107.628,113.317,114.246,114.954,119.127
41000,Oregon,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,15,"  Total employment (number of jobs)",2021755,2051144,2092153,2079058,2062096,2076533,2132982,2196887,2256424,2307415,2288619,2189148,2174324,2201553,2219899,2259714,2323122,2391112,2450316,2516089,2569916,2578253,2493784,2559454
42000,Pennsylvania,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
42000,Pennsylvania,1,"  Real GDP (millions of chained 2012 dollars) 1/",509550.8,524960.9,538790.2,547260.9,555055.9,568242.4,584328.3,594855.1,597219.2,617309.9,629807.9,610147.9,627726.3,637114.0,647925.9,655929.2,669643.1,682466.1,688359.4,694866.6,704027.8,715060.7,680957.4,710973.1
42000,Pennsylvania,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),563794.5,550392.3,567603.0,585316.0,599788.3,599373.0,619150.0,636541.2,650344.9,647288.3,673435.8,687677.8,727606.6,750118.9
42000,Pennsylvania,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),472287.3,468049.5,480842.9,489714.7,492953.7,497165.4,506021.4,513151.1,521552.4,522404.6,542420.5,549921.3,526948.0,570569.7
42000,Pennsylvania,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
